"Lastname","Firstname","Birthdate","Age","Sex","Date","Time","RecTime","Duration","Meaningful","Distant","TV","Noise","Silence","AWC","CTC","CVC","EXCLUDE","DNL","LogbookNaps","AWCNaps","Sleep","Over/Under","Other Lang","ChAd","ChAdChs","ChPpl","ChChs","ChAdPet","Ads","Chs","AdChs","ChAlone","ADS","CDS","Child-Centered","Reading","Meal","Routine","Play/Games","Misc.","Food","Media","Other Child","Books","Comments"
334,"HABLA2",2017-01-14,"14m; 16d","F",2018-03-30,1899-12-31 17:25:00,0,14,1899-12-31 00:00:10,1899-12-31 00:00:04,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,39,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"instructing parent on how to use LENA"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:40:00,18457,300,1899-12-31 00:00:45,1899-12-31 00:03:55,1899-12-31 00:00:03,1899-12-31 00:00:00,1899-12-31 00:00:17,64,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:45:00,18757,300,1899-12-31 00:00:31,1899-12-31 00:04:12,1899-12-31 00:00:08,1899-12-31 00:00:00,1899-12-31 00:00:09,73,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:50:00,19057,300,1899-12-31 00:00:46,1899-12-31 00:03:25,1899-12-31 00:00:08,1899-12-31 00:00:01,1899-12-31 00:00:40,56,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:55:00,19357,300,1899-12-31 00:01:05,1899-12-31 00:03:32,1899-12-31 00:00:06,1899-12-31 00:00:00,1899-12-31 00:00:17,93,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:00:00,19657,300,1899-12-31 00:03:15,1899-12-31 00:00:52,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:53,369,15,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:05:00,19957,300,1899-12-31 00:02:29,1899-12-31 00:00:40,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:01:51,201,9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:10:00,20257,300,1899-12-31 00:02:13,1899-12-31 00:02:18,1899-12-31 00:00:04,1899-12-31 00:00:00,1899-12-31 00:00:25,196,8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:15:00,20557,300,1899-12-31 00:01:35,1899-12-31 00:02:53,1899-12-31 00:00:03,1899-12-31 00:00:13,1899-12-31 00:00:16,206,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:20:00,20857,300,1899-12-31 00:01:28,1899-12-31 00:01:28,1899-12-31 00:00:00,1899-12-31 00:00:38,1899-12-31 00:01:26,226,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child is awake and vocalizing,"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:25:00,21157,300,1899-12-31 00:02:33,1899-12-31 00:01:57,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:00:28,514,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:30:00,21457,300,1899-12-31 00:02:56,1899-12-31 00:01:35,1899-12-31 00:00:00,1899-12-31 00:00:04,1899-12-31 00:00:25,530,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:35:00,21757,300,1899-12-31 00:02:43,1899-12-31 00:01:12,1899-12-31 00:00:01,1899-12-31 00:00:21,1899-12-31 00:00:43,440,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:40:00,22057,300,1899-12-31 00:02:45,1899-12-31 00:01:33,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:00:40,435,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:45:00,22357,300,1899-12-31 00:02:32,1899-12-31 00:01:51,1899-12-31 00:00:02,1899-12-31 00:00:06,1899-12-31 00:00:29,308,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:50:00,22657,300,1899-12-31 00:02:26,1899-12-31 00:01:22,1899-12-31 00:00:01,1899-12-31 00:00:15,1899-12-31 00:00:56,402,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 20:55:00,22957,300,1899-12-31 00:02:40,1899-12-31 00:01:24,1899-12-31 00:00:00,1899-12-31 00:00:17,1899-12-31 00:00:39,552,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:00:00,23257,300,1899-12-31 00:02:37,1899-12-31 00:01:30,1899-12-31 00:00:00,1899-12-31 00:00:26,1899-12-31 00:00:27,483,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:05:00,23557,300,1899-12-31 00:02:28,1899-12-31 00:01:44,1899-12-31 00:00:00,1899-12-31 00:00:23,1899-12-31 00:00:25,399,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:10:00,23857,300,1899-12-31 00:01:36,1899-12-31 00:01:40,1899-12-31 00:00:00,1899-12-31 00:00:06,1899-12-31 00:01:38,213,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child says goodbye to an adult who is leaving the home, child is awake"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:15:00,24157,300,1899-12-31 00:01:54,1899-12-31 00:01:01,1899-12-31 00:00:09,1899-12-31 00:00:01,1899-12-31 00:01:55,413,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:20:00,24457,300,1899-12-31 00:01:29,1899-12-31 00:01:49,1899-12-31 00:00:07,1899-12-31 00:00:10,1899-12-31 00:01:25,270,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:25:00,24757,300,1899-12-31 00:00:47,1899-12-31 00:00:22,1899-12-31 00:02:56,1899-12-31 00:00:01,1899-12-31 00:00:54,201,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:30:00,25057,300,1899-12-31 00:00:04,1899-12-31 00:00:15,1899-12-31 00:03:40,1899-12-31 00:00:00,1899-12-31 00:01:01,19,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:35:00,25357,300,1899-12-31 00:00:04,1899-12-31 00:00:10,1899-12-31 00:01:48,1899-12-31 00:00:00,1899-12-31 00:02:58,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:40:00,25657,300,1899-12-31 00:00:06,1899-12-31 00:00:11,1899-12-31 00:03:43,1899-12-31 00:00:00,1899-12-31 00:01:00,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child whines breifly, unsure if aslelep or awake for remainder of recording"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:45:00,25957,300,1899-12-31 00:00:10,1899-12-31 00:00:23,1899-12-31 00:02:22,1899-12-31 00:00:02,1899-12-31 00:02:03,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child coughs and whines at very end, most likely awake for the majority of recording"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:50:00,26257,300,1899-12-31 00:00:21,1899-12-31 00:00:29,1899-12-31 00:01:52,1899-12-31 00:00:01,1899-12-31 00:02:17,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 21:55:00,26557,300,1899-12-31 00:00:35,1899-12-31 00:00:50,1899-12-31 00:01:26,1899-12-31 00:00:04,1899-12-31 00:02:05,76,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child is sick and coughing. Cries near end of recording"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:00:00,26857,300,1899-12-31 00:00:22,1899-12-31 00:00:17,1899-12-31 00:00:48,1899-12-31 00:00:01,1899-12-31 00:03:32,58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sounds like someone is patting childs back, audio is muffled but child can be heard breathing steadily. Child is not asleep at end of recording"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:05:00,27157,300,1899-12-31 00:00:46,1899-12-31 00:00:59,1899-12-31 00:00:43,1899-12-31 00:00:00,1899-12-31 00:02:32,85,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:10:00,27457,300,1899-12-31 00:00:53,1899-12-31 00:00:57,1899-12-31 00:00:39,1899-12-31 00:00:10,1899-12-31 00:02:21,93,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:15:00,27757,300,1899-12-31 00:00:47,1899-12-31 00:01:29,1899-12-31 00:00:08,1899-12-31 00:00:05,1899-12-31 00:02:31,20,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:20:00,28057,300,1899-12-31 00:00:39,1899-12-31 00:02:07,1899-12-31 00:00:00,1899-12-31 00:00:14,1899-12-31 00:02:00,44,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:25:00,28357,300,1899-12-31 00:00:32,1899-12-31 00:01:10,1899-12-31 00:00:00,1899-12-31 00:00:19,1899-12-31 00:02:59,75,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:30:00,28657,300,1899-12-31 00:01:07,1899-12-31 00:02:21,1899-12-31 00:00:00,1899-12-31 00:00:15,1899-12-31 00:01:17,67,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:35:00,28957,300,1899-12-31 00:01:03,1899-12-31 00:02:41,1899-12-31 00:00:01,1899-12-31 00:00:18,1899-12-31 00:00:57,52,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:40:00,29257,300,1899-12-31 00:01:42,1899-12-31 00:02:35,1899-12-31 00:00:01,1899-12-31 00:00:19,1899-12-31 00:00:23,65,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:45:00,29557,300,1899-12-31 00:01:04,1899-12-31 00:02:15,1899-12-31 00:00:00,1899-12-31 00:00:09,1899-12-31 00:01:32,32,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:50:00,29857,300,1899-12-31 00:00:54,1899-12-31 00:01:04,1899-12-31 00:00:01,1899-12-31 00:00:16,1899-12-31 00:02:45,35,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child is fiddling with something, vocalizing a lot near end"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 22:55:00,30157,300,1899-12-31 00:00:40,1899-12-31 00:01:07,1899-12-31 00:00:08,1899-12-31 00:00:05,1899-12-31 00:03:00,139,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:00:00,30457,300,1899-12-31 00:00:35,1899-12-31 00:01:17,1899-12-31 00:00:05,1899-12-31 00:00:06,1899-12-31 00:02:57,14,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:05:00,30757,300,1899-12-31 00:00:26,1899-12-31 00:02:10,1899-12-31 00:00:08,1899-12-31 00:00:03,1899-12-31 00:02:13,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:10:00,31057,300,1899-12-31 00:01:18,1899-12-31 00:01:21,1899-12-31 00:00:26,1899-12-31 00:00:01,1899-12-31 00:01:54,158,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:15:00,31357,300,1899-12-31 00:00:37,1899-12-31 00:01:49,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:02:31,66,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:20:00,31657,300,1899-12-31 00:00:16,1899-12-31 00:01:46,1899-12-31 00:00:09,1899-12-31 00:00:06,1899-12-31 00:02:43,23,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:25:00,31957,300,1899-12-31 00:00:22,1899-12-31 00:02:03,1899-12-31 00:00:00,1899-12-31 00:00:07,1899-12-31 00:02:28,62,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:30:00,32257,300,1899-12-31 00:00:35,1899-12-31 00:01:49,1899-12-31 00:00:16,1899-12-31 00:00:04,1899-12-31 00:02:16,65,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:35:00,32557,300,1899-12-31 00:00:51,1899-12-31 00:02:26,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:01:41,128,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:40:00,32857,300,1899-12-31 00:00:58,1899-12-31 00:01:07,1899-12-31 00:00:42,1899-12-31 00:00:01,1899-12-31 00:02:12,112,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parents are talking in the background, child is awake"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:45:00,33157,300,1899-12-31 00:00:49,1899-12-31 00:00:50,1899-12-31 00:01:01,1899-12-31 00:00:01,1899-12-31 00:02:19,45,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:50:00,33457,300,1899-12-31 00:01:35,1899-12-31 00:00:47,1899-12-31 00:00:27,1899-12-31 00:00:00,1899-12-31 00:02:11,143,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 23:55:00,33757,300,1899-12-31 00:00:52,1899-12-31 00:01:12,1899-12-31 00:00:12,1899-12-31 00:00:06,1899-12-31 00:02:38,129,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:00:00,34057,300,1899-12-31 00:00:22,1899-12-31 00:01:18,1899-12-31 00:00:44,1899-12-31 00:00:01,1899-12-31 00:02:35,62,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:05:00,34357,300,1899-12-31 00:00:52,1899-12-31 00:01:02,1899-12-31 00:00:06,1899-12-31 00:00:02,1899-12-31 00:02:58,86,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:10:00,34657,300,1899-12-31 00:00:40,1899-12-31 00:01:52,1899-12-31 00:00:09,1899-12-31 00:00:25,1899-12-31 00:01:54,74,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:15:00,34957,300,1899-12-31 00:00:41,1899-12-31 00:01:32,1899-12-31 00:00:01,1899-12-31 00:00:05,1899-12-31 00:02:41,46,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:20:00,35257,300,1899-12-31 00:00:54,1899-12-31 00:01:12,1899-12-31 00:00:16,1899-12-31 00:00:05,1899-12-31 00:02:33,91,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:25:00,35557,300,1899-12-31 00:00:12,1899-12-31 00:01:27,1899-12-31 00:00:14,1899-12-31 00:00:05,1899-12-31 00:03:02,7,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:30:00,35857,300,1899-12-31 00:00:18,1899-12-31 00:00:35,1899-12-31 00:00:22,1899-12-31 00:00:06,1899-12-31 00:03:39,7,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sound like child is rolling around/trying to find a comfortable position"
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:35:00,36157,300,1899-12-31 00:01:14,1899-12-31 00:01:13,1899-12-31 00:00:24,1899-12-31 00:00:02,1899-12-31 00:02:07,96,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:40:00,36457,300,1899-12-31 00:00:21,1899-12-31 00:00:50,1899-12-31 00:01:15,1899-12-31 00:00:01,1899-12-31 00:02:33,64,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 2d","F",2018-04-16,1899-12-31 00:45:00,36757,239,1899-12-31 00:00:08,1899-12-31 00:00:35,1899-12-31 00:00:09,1899-12-31 00:00:00,1899-12-31 00:03:07,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mom removes lena and turns it off at the end of this recording"
